id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
164,50,High rates of vessel noise disrupt foraging in wild harbour porpoises (Phocoena phocoena),129,"DM Wisniewska, M Johnson… "," … of the Royal …, 2018 , royalsocietypublishing.org","Shipping is the dominant marine anthropogenic noise source in the world's oceans, yet we know little about vessel encounter rates, exposure levels and behavioural reactions for …",https://royalsocietypublishing.org/doi/abs/10.1098/rspb.2017.2314,"https://scholar.google.com/scholar?cites=18155599294650099323&as_sdt=2005&sciodt=0,5&hl=en"
165,50,Conservation science and policy applications of the marine vessel Automatic Identification System (AIS)—a review,118,"MD Robards, GK Silber, JD Adams… "," Bulletin of Marine …, 2016 , ingentaconnect.com","The continued development of maritime transportation around the world, and increased recognition of the direct and indirect impacts of vessel activities to marine resources, has …",https://www.ingentaconnect.com/content/umrsmas/bullmar/2016/00000092/00000001/art00006,"https://scholar.google.com/scholar?cites=88290256527215082&as_sdt=2005&sciodt=0,5&hl=en"
166,50,A systematic review on the behavioural responses of wild marine mammals to noise: the disparity between science and policy,110,"C Gomez, JW Lawson, AJ Wright… "," Canadian Journal of …, 2016 , cdnsciencepub.com","Noise can cause marine mammals to interrupt their feeding, alter their vocalizations, or leave important habitat, among other behavioural responses. The current North American …",https://cdnsciencepub.com/doi/abs/10.1139/cjz-2016-0098,"https://scholar.google.com/scholar?cites=11271426123780638131&as_sdt=2005&sciodt=0,5&hl=en"
167,50,"Teasing out the detail: How our understanding of marine AIS data can better inform industries, developments, and planning",104,RL Shelmerdine ," Marine Policy, 2015 , Elsevier","Automatic identification system (AIS) is becoming increasingly popular with marine vessels providing accessible, up-to-date information on vessel activity in the marine environment …",https://www.sciencedirect.com/science/article/pii/S0308597X14003479,"https://scholar.google.com/scholar?cites=14198911510685610904&as_sdt=2005&sciodt=0,5&hl=en"
168,50,Identifying modeled ship noise hotspots for marine mammals of Canada's Pacific region,89,"C Erbe, R Williams, D Sandilands, E Ashe "," PloS one, 2014 , journals.plos.org","The inshore, continental shelf waters of British Columbia (BC), Canada are busy with ship traffic. South coast waters are heavily trafficked by ships using the ports of Vancouver and …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0089820,"https://scholar.google.com/scholar?cites=13849372522451418811&as_sdt=2005&sciodt=0,5&hl=en"
169,50,Underwater noise levels in UK waters,88,"ND Merchant, KL Brookes, RC Faulkner… "," Scientific reports, 2016 , nature.com","Underwater noise from human activities appears to be rising, with ramifications for acoustically sensitive marine organisms and the functioning of marine ecosystems …",https://www.nature.com/articles/srep36942,"https://scholar.google.com/scholar?cites=17827385913104461351&as_sdt=2005&sciodt=0,5&hl=en"
170,27,Real-time 3D tracking of whales by echo-robust precise TDOA estimates with a widely-spaced hydrophone array,75,"P Giraudet, H Glotin "," Applied Acoustics, 2006 , Elsevier",This paper provides a novel echo-robust and real-time passive underwater acoustic method to track whales using five omni-directional widely-spaced bottom-mounted hydrophones …,https://www.sciencedirect.com/science/article/pii/S0003682X06001149,"https://scholar.google.com/scholar?cites=17269157747724828707&as_sdt=2005&sciodt=0,5&hl=en"
171,27,Parameterised time-frequency analysis methods and their engineering applications: A review of recent advances,79,"Y Yang, Z Peng, W Zhang, G Meng "," Mechanical Systems and Signal …, 2019 , Elsevier","It is well known that time-frequency analysis (TFA) characterises signals in time-frequency plane. Theoretically, traditional non-parameterised TFA can analyze any signal, but it is …",https://www.sciencedirect.com/science/article/pii/S088832701830445X,"https://scholar.google.com/scholar?cites=11760913226449042605&as_sdt=2005&sciodt=0,5&hl=en"
172,27,Advantages of the Hilbert Huang transform for marine mammals signals analysis,42,O Adam ," The Journal of the Acoustical Society of America, 2006 , asa.scitation.org","While marine mammals emit variant signals (in time and frequency), the Fourier spectrogram appears to be the most widely used spectral estimator. In certain cases, this approach is …",https://asa.scitation.org/doi/abs/10.1121/1.2354003,"https://scholar.google.com/scholar?cites=6988245525899707614&as_sdt=2005&sciodt=0,5&hl=en"
173,27,Feature extraction from underwater signals using time-frequency warping operators,38,"C Ioana, A Quinquis, Y Stephan "," IEEE Journal of Oceanic …, 2006 , ieeexplore.ieee.org",Processing marine-mammal signals for passive oceanic acoustic tomography or species classification and monitoring are problems that have recently attracted attention in scientific …,https://ieeexplore.ieee.org/abstract/document/4089039/,"https://scholar.google.com/scholar?cites=15695375155369434118&as_sdt=2005&sciodt=0,5&hl=en"
174,27,Whale cocktail party: real-time multiple tracking and signal analyses,22,"H Glotin, F Caudal, P Giraudet "," Canadian acoustics, 2008 , Citeseer",This paper provides a real-time passive underwater acoustic method to track multiple emitting whales using four or more omni-directional widely-spaced bottom-mounted …,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1068.7139&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=16484756899792084871&as_sdt=2005&sciodt=0,5&hl=en"
175,27,Echo-robust and real-time 3d tracking of marine mammals using their transient calls recorded by hydrophones array,14,"P Giraudet, H Glotin "," 2006 IEEE International Conference on …, 2006 , ieeexplore.ieee.org","Processing marine mammals (MM) signal for 3D tracking has increasing interest for the study of the behavior of endangered species. Practically, real time systems are required, and …",https://ieeexplore.ieee.org/abstract/document/1661180/,"https://scholar.google.com/scholar?cites=4634211417907710797&as_sdt=2005&sciodt=0,5&hl=en"
176,27,Segmentation of killer whale vocalizations using the Hilbert-Huang transform,14,O Adam ," Eurasip Journal on Advances in Signal Processing, 2008 , Springer",The study of cetacean vocalizations is usually based on spectrogram analysis. The feature extraction is obtained from 2D methods like the edge detection algorithm. Difficulties appear …,https://link.springer.com/content/pdf/10.1155/2008/245936.pdf,"https://scholar.google.com/scholar?cites=13744236643595237697&as_sdt=2005&sciodt=0,5&hl=en"
177,27,Approximating the time-frequency representation of biosignals with chirplets,12,"O Talakoub, J Cui, W Wong "," EURASIP Journal on Advances in Signal …, 2010 , Springer",A new member of the Cohen's class time-frequency distribution is proposed. The kernel function is determined adaptively based on the signal of interest. The kernel preserves the …,https://link.springer.com/content/pdf/10.1155/2010/857685.pdf,"https://scholar.google.com/scholar?cites=18145116236814042443&as_sdt=2005&sciodt=0,5&hl=en"
178,27,Modelling of signal's time-frequency content using warped complex-time distributions,4,"C Ioana, S Stankovic, A Quinquis… "," … .(ICASSP'05). IEEE …, 2005 , ieeexplore.ieee.org",An analytical form of the instantaneous frequency law (IFL) is very important when the physical parameters have to be evaluated from the time-frequency content of a signal …,https://ieeexplore.ieee.org/abstract/document/1416049/,"https://scholar.google.com/scholar?cites=15985450585840535177&as_sdt=2005&sciodt=0,5&hl=en"
179,27,Inversion of seabed acoustic parameters in shallow water using the warping transform,3,"J Zeng, NR Chapman, J Bonnel, L Ma… "," Proceedings of Meetings …, 2013 , asa.scitation.org","In this paper, a method is described for inverting geoacoustic parameters of the seabed from short range field data recorded by single hydrophone. The original data in time domain are …",https://asa.scitation.org/doi/abs/10.1121/1.4799786,"https://scholar.google.com/scholar?cites=5394537985455282469&as_sdt=2005&sciodt=0,5&hl=en"
180,60,Comparing methods suitable for monitoring marine mammals in low visibility conditions during seismic surveys,38,"UK Verfuss, D Gillespie, J Gordon, TA Marques… "," Marine Pollution …, 2018 , Elsevier",Loud sound emitted during offshore industrial activities can impact marine mammals. Regulations typically prescribe marine mammal monitoring before and/or during these …,https://www.sciencedirect.com/science/article/pii/S0025326X17308809,"https://scholar.google.com/scholar?cites=6906416386224430979&as_sdt=2005&sciodt=0,5&hl=en"
181,60,Detection of Blainville's beaked whales with towed arrays,31,AM von Benda,"Beckmann, FPA Lam, DJ Moretti… , Applied Acoustics, 2010 , Elsevier",The detection performance of a towed hydrophone array for deep-diving species is quantified by comparing detections of echolocation clicks from foraging groups of Blainville's …,https://www.sciencedirect.com/science/article/pii/S0003682X10001222,"https://scholar.google.com/scholar?cites=13742982323775359354&as_sdt=2005&sciodt=0,5&hl=en"
182,60,Cetaceans and naval sonar: the 3S-2009 cruise report,18,"PH Kvadsheim, FP Lam, P Miller, L Kleivane, AC Alves… "," 2009 , 18.195.19.6","There is a pressing need to quantify the sensitivity of cetaceans to behavioral disturbance by naval sonar. The 3S group currently involving four main partners (FFI, TNO, SMRU and …",http://18.195.19.6/handle/20.500.12242/1848,"https://scholar.google.com/scholar?cites=472863750925319841&as_sdt=2005&sciodt=0,5&hl=en"
183,60,Towards a passive acoustic underwater system for protecting harbours against intruders,14,"L Fillinger, P de Theije, M Zampolli… "," 2010 International …, 2010 , ieeexplore.ieee.org",The international rules for the protection of harbors against threats and intruders typically apply to threats emanating from the land side. Protection against actions and threats from …,https://ieeexplore.ieee.org/abstract/document/5730243/,"https://scholar.google.com/scholar?cites=5631940684638786653&as_sdt=2005&sciodt=0,5&hl=en"
184,60,Controlled sonar exposure experiments on cetaceans in Norwegian waters: overview of the 3S-Project,,"FPA Lam, PH Kvadsheim, PJO Miller, PL Tyack… "," The Effects of Noise on …, 2016 , Springer","In mitigating the risk of sonar operations, the behavioral response of cetaceans is one of the major knowledge gaps that needs to be addressed. The 3S-Project has conducted a number …",https://link.springer.com/chapter/10.1007/978-1-4939-2981-8_71,
185,60,[C] Workshop Report: Review of Near-real Time Whale Detection Technologies,,"JA Theriault, H Yurk, HB Moors","Murphy , 2020 , Fisheries and Oceans Canada …",,,
186,77,Environment sound classification using a two-stream CNN based on decision-level fusion,102,"Y Su, K Zhang, J Wang, K Madani "," Sensors, 2019 , mdpi.com","With the popularity of using deep learning-based models in various categorization problems and their proven robustness compared to conventional methods, a growing number of …",https://www.mdpi.com/443688,"https://scholar.google.com/scholar?cites=14211568945314394396&as_sdt=2005&sciodt=0,5&hl=en"
187,77,An RDAU-NET model for lesion segmentation in breast ultrasound images,49,"Z Zhuang, N Li, AN Joseph Raj, VGV Mahesh, S Qiu "," PloS one, 2019 , journals.plos.org",Breast cancer is a common gynecological disease that poses a great threat to women health due to its high malignant rate. Breast cancer screening tests are used to find any warning …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0221535,"https://scholar.google.com/scholar?cites=11478605438186959078&as_sdt=2005&sciodt=0,5&hl=en"
188,77,Environmental sound classification using a regularized deep convolutional neural network with data augmentation,51,"Z Mushtaq, SF Su "," Applied Acoustics, 2020 , Elsevier",The adoption of the environmental sound classification (ESC) tasks increases very rapidly over recent years due to its broad range of applications in our daily routine life. ESC is also …,https://www.sciencedirect.com/science/article/pii/S0003682X2030493X,"https://scholar.google.com/scholar?cites=6767114667530283105&as_sdt=2005&sciodt=0,5&hl=en"
189,77,Automatic scene recognition through acoustic classification for behavioral robotics,39,"S Aziz, M Awais, T Akram, U Khan, M Alhussein… "," Electronics, 2019 , mdpi.com",Classification of complex acoustic scenes under real time scenarios is an active domain which has engaged several researchers lately form the machine learning community. A …,https://www.mdpi.com/454268,"https://scholar.google.com/scholar?cites=16917023119821360542&as_sdt=2005&sciodt=0,5&hl=en"
190,77,A new deep CNN model for environmental sound classification,42,"F Demir, DA Abdullah, A Sengur "," IEEE Access, 2020 , ieeexplore.ieee.org",Cognitive prediction in the complicated and active environments is of great importance role in artificial learning. Classification accuracy of sound events has a robust relation with the …,https://ieeexplore.ieee.org/abstract/document/9052658/,"https://scholar.google.com/scholar?cites=6196930643901257800&as_sdt=2005&sciodt=0,5&hl=en"
191,77,A new pyramidal concatenated CNN approach for environmental sound classification,44,"F Demir, M Turkoglu, M Aslan, A Sengur "," Applied Acoustics, 2020 , Elsevier","Recently, there has been an incremental interest on Environmental Sound Classification (ESC), which is an important topic of the non-speech audio classification task. A novel …",https://www.sciencedirect.com/science/article/pii/S0003682X20306241,"https://scholar.google.com/scholar?cites=15246640431945532749&as_sdt=2005&sciodt=0,5&hl=en"
192,77,Dilated convolution neural network for remaining useful life prediction,19,"X Xu, Q Wu, X Li, B Huang "," … of Computing and …, 2020 , asmedigitalcollection.asme.org","Accurate prediction of remaining useful life (RUL) plays an important role in reducing the probability of accidents and lessening the economic loss. However, traditional model-based …",https://asmedigitalcollection.asme.org/computingengineering/article-abstract/20/2/021004/1066031,"https://scholar.google.com/scholar?cites=6967850123608946236&as_sdt=2005&sciodt=0,5&hl=en"
193,77,Urban sound classification based on 2-order dense convolutional network using dual features,12,"Z Huang, C Liu, H Fei, W Li, J Yu, Y Cao "," Applied Acoustics, 2020 , Elsevier","Audio carry a large amount of life scenes and physical events in the city, therefore, developing deep learning approach to automatically extract this information has huge …",https://www.sciencedirect.com/science/article/pii/S0003682X19312691,"https://scholar.google.com/scholar?cites=11432536542362177346&as_sdt=2005&sciodt=0,5&hl=en"
194,77,Wind field-based short-term turbine response forecasting by stacked dilated convolutional LSTMs,14,"S Woo, J Park, J Park, L Manuel "," IEEE Transactions on …, 2019 , ieeexplore.ieee.org",Predicting a wind turbine's responses that correspond to a complex wind field is challenging because the responses are caused by the complex interaction between a dynamically …,https://ieeexplore.ieee.org/abstract/document/8903544/,"https://scholar.google.com/scholar?cites=5153359805771132897&as_sdt=2005&sciodt=0,5&hl=en"
195,77,Classification and mapping of sound sources in local urban streets through AudioSet data and Bayesian optimized Neural Networks,10,"D Verma, A Jana, K Ramamritham "," Noise Mapping, 2019 , degruyter.com","Deep learning (DL) methods have provided several breakthroughs in conventional data analysis techniques, especially with image and audio datasets. Rapid assessment and large …",https://www.degruyter.com/document/doi/10.1515/noise-2019-0005/html,"https://scholar.google.com/scholar?cites=5335375973918083376&as_sdt=2005&sciodt=0,5&hl=en"
196,59,"Avoiding attack: the evolutionary ecology of crypsis, aposematism, and mimicry",1882,"GD Ruxton, WL Allen, TN Sherratt, MP Speed "," 2019 , books.google.com",Avoiding Attack discusses the diversity of mechanisms by which prey avoid predator attacks and explores how such defensive mechanisms have evolved through natural selection. It …,https://books.google.com/books?hl=en&lr=&id=SiKFDwAAQBAJ&oi=fnd&pg=PP1&ots=u4DKhy_CXr&sig=S4PdgJ6qX4dqjCC9HzSYQ4yW4Yw,"https://scholar.google.com/scholar?cites=14811261428232758398&as_sdt=2005&sciodt=0,5&hl=en"
197,59,Anthropogenic and natural sources of ambient noise in the ocean,1046,JA Hildebrand ," Marine Ecology Progress Series, 2009 , int,res.com","Ocean ambient noise results from both anthropogenic and natural sources. Different noise sources are dominant in each of 3 frequency bands: low (10 to 500 Hz), medium (500 Hz to …",https://www.int-res.com/abstracts/meps/v395/p5-20/,"https://scholar.google.com/scholar?cites=1722934130258707438&as_sdt=2005&sciodt=0,5&hl=en"
198,59,Marine mammals ashore: a field guide for strandings,959,"JR Geraci, VJ Lounsbury "," 2005 , books.google.com",Marine Mammals Ashore: A Field Guide for Strandings (JR Geraci & VJ Lounsbury) in the hardcover formatis back! A comprehensive manual for understanding and dealing with a …,https://books.google.com/books?hl=en&lr=&id=AIwWScWoP6MC&oi=fnd&pg=PR7&ots=jIjPy5D7I_&sig=qo1s9kSKnnyj54pcNIQgdxOkZhU,"https://scholar.google.com/scholar?cites=18047456078949461316&as_sdt=2005&sciodt=0,5&hl=en"
199,59,"Acoustic masking in marine ecosystems: intuitions, analysis, and implication",683,"CW Clark, WT Ellison, BL Southall, L Hatch… "," Marine Ecology …, 2009 , int,res.com","Acoustic masking from anthropogenic noise is increasingly being considered as a threat to marine mammals, particularly low-frequency specialists such as baleen whales. Low …",https://www.int-res.com/abstracts/meps/v395/p201-222/,"https://scholar.google.com/scholar?cites=9848415955711208867&as_sdt=2005&sciodt=0,5&hl=en"
200,59,Temporary shift in masked hearing thresholds in a harbor porpoise (Phocoena phocoena) after exposure to seismic airgun stimuli,338,"K Lucke, U Siebert, PA Lepper… "," The Journal of the …, 2009 , asa.scitation.org",An auditory study was conducted to derive data on temporary threshold shift (TTS) induced by single impulses. This information should serve as basis for the definition of noise …,https://asa.scitation.org/doi/abs/10.1121/1.3117443,"https://scholar.google.com/scholar?cites=3878121751963034836&as_sdt=2005&sciodt=0,5&hl=en"
201,59,"High-frequency Acoustic Recording Package (HARP) for broad-band, long-term marine mammal monitoring",281,"SM Wiggins, JA Hildebrand "," 2007 Symposium on Underwater …, 2007 , ieeexplore.ieee.org",Advancements in low-power and high-data-capacity consumer computer technology during the past decade have been adapted to autonomously record sounds from marine mammals …,https://ieeexplore.ieee.org/abstract/document/4231090/,"https://scholar.google.com/scholar?cites=10356882045811365709&as_sdt=2005&sciodt=0,5&hl=en"
202,59,Exposure to seismic survey alters blue whale acoustic communication,241,"L Di Iorio, CW Clark "," Biology letters, 2010 , royalsocietypublishing.org","The ability to perceive biologically important sounds is critical to marine mammals, and acoustic disturbance through human-generated noise can interfere with their natural …",https://royalsocietypublishing.org/doi/abs/10.1098/rsbl.2009.0651,"https://scholar.google.com/scholar?cites=3263479369830540725&as_sdt=2005&sciodt=0,5&hl=en"
203,59,Impacts of Anthropogenic,238,J Hildebrand ," Marine mammal research: conservation beyond …, 2005 , books.google.com","HERE IS GROWING CONCERN THAT sound introduced into the sea by human activities has detrimental effects on marine mammals. For ex-ample, mounting evidence suggests that …",https://books.google.com/books?hl=en&lr=&id=N0vFJw1kXL8C&oi=fnd&pg=PA101&ots=wN_9E1wGic&sig=LB6Rs-ZCD2TesNEc-o4Wgh_bVUI,"https://scholar.google.com/scholar?cites=13197535114595246680&as_sdt=2005&sciodt=0,5&hl=en"
204,59,"The evolution of Metriorhynchoidea (Mesoeucrocodylia, Thalattosuchia): an integrated approach using geometric morphometrics, analysis of disparity, and …",217,"MT Young, SL Brusatte, M Ruta… "," Zoological Journal of …, 2010 , academic.oup.com",Metriorhynchoid crocodylians represent the pinnacle of marine specialization within Archosauria. Not only were they a major component of the Middle Jurassic–Early …,https://academic.oup.com/zoolinnean/article-abstract/158/4/801/2617599,"https://scholar.google.com/scholar?cites=7717057001077019368&as_sdt=2005&sciodt=0,5&hl=en"
205,59,Review of stress in marine mammals,196,"PA Fair, PR Becker "," Journal of Aquatic Ecosystem Stress and Recovery, 2000 , Springer","There has been a growing concern over the last few decades about theeffects of environmental stress, including anthropogenic impacts, onmarine mammals. This paper …",https://link.springer.com/article/10.1023/A:1009968113079,"https://scholar.google.com/scholar?cites=18192258211647312174&as_sdt=2005&sciodt=0,5&hl=en"
206,-1,Determining the range to marine mammals in the Northern gulf of mexico via bayesian acoustic signal processing,1,"K Leftwich, G Drouant, JW Ioup "," The Journal of the Acoustical …, 2020 , asa.scitation.org","… range of the marine mammal from the hydrophone. … marine mammal source. From this, 
we can determine a three-dimensional shell of most probable locations for the marine mammal…",https://asa.scitation.org/doi/abs/10.1121/1.5147191,"https://scholar.google.com/scholar?cites=9991284371340639716&as_sdt=2005&sciodt=0,5&hl=en"
207,-1,Echo-robust and real-time 3d tracking of marine mammals using their transient calls recorded by hydrophones array,14,"P Giraudet, H Glotin "," … Acoustics Speech and Signal Processing …, 2006 , ieeexplore.ieee.org","… Processing marine mammals (MM) signal for 3D tracking has increasing interest for the 
study of the behavior of endangered species. Practically, real time systems are required, and it …",https://ieeexplore.ieee.org/abstract/document/1661180/,"https://scholar.google.com/scholar?cites=4634211417907710797&as_sdt=2005&sciodt=0,5&hl=en"
208,-1,Sensory biophysics of marine mammals,207,"WA Watkins, D Wartzok "," Marine Mammal Science, 1985 , Wiley Online Library","… other aspects of marine mammal biophysics including vibrissal … capabilities of different 
marine mammal sensory systems have … human and dolphin signal processing is the relationship …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-7692.1985.tb00011.x,"https://scholar.google.com/scholar?cites=8467969746157424384&as_sdt=2005&sciodt=0,5&hl=en"
209,-1,Visual and passive acoustic marine mammal observations and high-frequency seismic source characteristics recorded during a seismic survey,57,"JR Potter, M Thillet, C Douglas… "," IEEE Journal of …, 2007 , ieeexplore.ieee.org","… Marine mammals appeared to have avoided very close … but the overall number of marine 
mammals in the observable radius … are array signal processing, denoising and signal separation…",https://ieeexplore.ieee.org/abstract/document/4383222/,"https://scholar.google.com/scholar?cites=6070808746620157809&as_sdt=2005&sciodt=0,5&hl=en"
210,-1,Detection and classification of marine mammals using an LFAS system,23,"SP Van IJsselmuide, SP Beerens "," Canadian Acoustics, 2004 , researchgate.net","… Incidents with marine mammals could be minimised or even avoided if this receiver is … ) 
capabilities for marine mammals. The development of a prototype marine mammal detector and …",https://www.researchgate.net/profile/Sander-Ijsselmuide/publication/277043415_Detection_and_classification_of_marine_mammals_using_an_LFAS_system/links/55a6376e08aec374938f89a4/Detection-and-classification-of-marine-mammals-using-an-LFAS-system.pdf,"https://scholar.google.com/scholar?cites=14933634935661212441&as_sdt=2005&sciodt=0,5&hl=en"
211,-1,The Delphinus array for passive marine mammal detection,6,MK Sheldon,"Robert, SP Beerens, FPA Lam , 2008 , narcis.nl","… Therefore at TNO a dedicated passive towed hydrophone array system for marine mammal 
… -time signal processing and monitoring is implemented on standard PCs. The processing …",https://www.narcis.nl/publication/RecordID/oai:tudelft.nl:uuid%3A6d8d63ad-ed5b-496e-871b-cb851240346f,"https://scholar.google.com/scholar?cites=8185022239304649575&as_sdt=2005&sciodt=0,5&hl=en"
212,-1,DOCC10: Open access dataset of marine mammal transient studies and end-to-end CNN classification,14,"M Ferrari, H Glotin, R Marxer… "," 2020 International Joint …, 2020 , ieeexplore.ieee.org","… ) allows one to convert these 1D signals into images, and use the … Even if this trick is largely 
used in signal processing, it has … signals, we decided to learn directly from the raw signal, …",https://ieeexplore.ieee.org/abstract/document/9207085/,"https://scholar.google.com/scholar?cites=156535590865753079&as_sdt=2005&sciodt=0,5&hl=en"
213,-1,Environmental noise and decision making possible implications of increases in anthropogenic noise for information processing in marine mammals,25,M Bateson ," International Journal of Comparative Psychology, 2007 , escholarship.org","… their signal processing to increase the signal to noise ratio. Second, environmental noise 
could generate emotional states of fear or anxiety that cause biases in information processing. …",https://escholarship.org/uc/item/2g3467g7,"https://scholar.google.com/scholar?cites=9623071567366360807&as_sdt=2005&sciodt=0,5&hl=en"
214,-1,"High-frequency Acoustic Recording Package (HARP) for broad-band, long-term marine mammal monitoring",281,"SM Wiggins, JA Hildebrand "," 2007 Symposium on Underwater …, 2007 , ieeexplore.ieee.org","… sounds from marine mammals over long periods. Acoustic … kHz or ofautonomously recording 
toothed whales and other marine … worldwide to acoustically monitor marine mammals for …",https://ieeexplore.ieee.org/abstract/document/4231090/,"https://scholar.google.com/scholar?cites=10356882045811365709&as_sdt=2005&sciodt=0,5&hl=en"
215,-1,MobySound: A reference archive for studying automatic recognition of marine mammal sounds,78,"DK Mellinger, CW Clark "," Applied Acoustics, 2006 , Elsevier","… Automatic recognition is also interesting as a problem in signal processing. The task is 
particularly challenging for a number of reasons, including the high variability in animal sounds at …",https://www.sciencedirect.com/science/article/pii/S0003682X06001356,"https://scholar.google.com/scholar?cites=4313400817026879215&as_sdt=2005&sciodt=0,5&hl=en"
216,73,Ecosystem characteristics and processes facilitating persistent macrobenthic biomass hotspots and associated benthivory in the Pacific Arctic,202,"JM Grebmeier, BA Bluhm, LW Cooper… "," Progress in …, 2015 , Elsevier","Abstract The northern Bering and Chukchi Seas are areas in the Pacific Arctic characterized by high northward advection of Pacific Ocean water, with seasonal variability in sea ice …",https://www.sciencedirect.com/science/article/pii/S0079661115001032,"https://scholar.google.com/scholar?cites=5802565210171524999&as_sdt=2005&sciodt=0,5&hl=en"
217,73,"Benthic ecology of the northeastern Chukchi Sea. Part I. Environmental characteristics and macrofaunal community structure, 2008–2010",82,"AL Blanchard, CL Parris, AL Knowlton… "," Continental Shelf …, 2013 , Elsevier","Spatial variations of processes driving macrofaunal distributions can arise from interactions among topographic features and oceanographic patterns, and are not understood at small …",https://www.sciencedirect.com/science/article/pii/S0278434313001210,"https://scholar.google.com/scholar?cites=2370440334219030302&as_sdt=2005&sciodt=0,5&hl=en"
218,73,Synthesis of Arctic Research (SOAR) in marine ecosystems of the Pacific Arctic,79,"SE Moore, PJ Stabeno "," Progress in Oceanography, 2015 , ui.adsabs.harvard.edu","Synthesis of Arctic Research (SOAR) in marine ecosystems of the Pacific Arctic - NASA/ADS Now 
on home page ads icon ads Enable full ADS view NASA/ADS Synthesis of Arctic Research …",https://ui.adsabs.harvard.edu/abs/2015PrOce.136....1M/abstract,"https://scholar.google.com/scholar?cites=5500453834351631401&as_sdt=2005&sciodt=0,5&hl=en"
219,73,Seasonal spatial patterns in seabird and marine mammal distribution in the eastern Chukchi and western Beaufort seas: Identifying biologically important pelagic …,79,"KJ Kuletz, MC Ferguson, B Hurley, AE Gall… "," Progress in …, 2015 , Elsevier",Abstract The Chukchi and Beaufort seas are undergoing rapid climate change and increased human activity. Conservation efforts for upper trophic level predators such as …,https://www.sciencedirect.com/science/article/pii/S0079661115001093,"https://scholar.google.com/scholar?cites=621406936241938691&as_sdt=2005&sciodt=0,5&hl=en"
220,73,"The offshore northeastern Chukchi Sea, Alaska: a complex high-latitude ecosystem",75,"RH Day, TJ Weingartner, RR Hopcroft… "," Continental Shelf …, 2013 , Elsevier",We conducted an interdisciplinary ecological study in and near 3 nearby proposed exploratory oil and gas prospects in the offshore northeastern Chukchi Sea during the open …,https://www.sciencedirect.com/science/article/pii/S0278434313000514,"https://scholar.google.com/scholar?cites=15749774272451824535&as_sdt=2005&sciodt=0,5&hl=en"
221,73,Circulation of winter water on the Chukchi shelf in early Summer,76,"RS Pickart, GWK Moore, C Mao, F Bahr… "," Deep Sea Research …, 2016 , Elsevier",Using a variety of data sources we investigate the properties and pathways of Pacific-origin winter water as it spreads across the eastern Chukchi shelf in early summer. The focus is on …,https://www.sciencedirect.com/science/article/pii/S0967064516301011,"https://scholar.google.com/scholar?cites=991401611122941580&as_sdt=2005&sciodt=0,5&hl=en"
222,73,Subarctic cetaceans in the southern Chukchi Sea: evidence of recovery or response to a changing ecosystem,67,"J Clarke, K Stafford, SE Moore, B Rone, L Aerts… "," Oceanography, 2013 , JSTOR","ABSTRACT The southern Chukchi Sea is one of the most productive areas in the world ocean. Over the past decade, there have been dramatic changes in this region in sea ice …",https://www.jstor.org/stable/24862103,"https://scholar.google.com/scholar?cites=4956573929516615942&as_sdt=2005&sciodt=0,5&hl=en"
223,73,"Benthic ecology of the northeastern Chukchi Sea. Part II. Spatial variation of megafaunal community structure, 2009–2010",58,"AL Blanchard, CL Parris, AL Knowlton… "," Continental Shelf …, 2013 , Elsevier","Sources for spatial variability of benthic megafaunal communities in the northeastern Chukchi Sea are poorly documented and may include altered water circulation patterns, as …",https://www.sciencedirect.com/science/article/pii/S0278434313001313,"https://scholar.google.com/scholar?cites=11374895139940980629&as_sdt=2005&sciodt=0,5&hl=en"
224,73,Marine mammal distribution and abundance in an offshore sub-region of the northeastern Chukchi Sea during the open-water season,37,"LAM Aerts, AE McFarland, BH Watts… "," Continental Shelf …, 2013 , Elsevier",This paper describes the distribution and abundance of marine mammals during the open-water season within and near three offshore oil and gas prospects in the northeastern …,https://www.sciencedirect.com/science/article/pii/S0278434313001209,"https://scholar.google.com/scholar?cites=3943592036810441990&as_sdt=2005&sciodt=0,5&hl=en"
225,73,"The relationship between sea ice concentration and the spatio-temporal distribution of vocalizing bearded seals (Erignathus barbatus) in the Bering, Chukchi, and …",36,"KQ MacIntyre, KM Stafford, PB Conn, KL Laidre… "," Progress in …, 2015 , Elsevier","Bearded seals (Erignathus barbatus) are widely distributed in the Arctic and sub-Arctic; the Beringia population is found throughout the Bering, Chukchi and Beaufort Seas (BCB) …",https://www.sciencedirect.com/science/article/pii/S0079661115001056,"https://scholar.google.com/scholar?cites=7151912371199443539&as_sdt=2005&sciodt=0,5&hl=en"
