id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
92,-1,North Atlantic right whale acoustic signal processing: Part I. Comparison of machine learning recognition algorithms,62,"PJ Dugan, AN Rice, IR Urazghildiiev… - 2010 IEEE Long Island …, 2010",ieeexplore.ieee.org,"… of marine mammals [eg, 1, 2]… marine mammal species (with approximately only 400 individuals 
remaining) [3], and considerable effort has been invested in understanding these animals…",https://ieeexplore.ieee.org/abstract/document/5478268/,"https://scholar.google.com/scholar?cites=2269151974412247222&as_sdt=2005&sciodt=0,5&hl=en"
93,-1,Marine mammal sound classification based on a parallel recognition model and octave analysis,26,"FR González-Hernández, LP Sánchez-Fernández… - Applied Acoustics, 2017",Elsevier,"… harm the marine ecosystem. In this work, a new computational model for marine mammals 
… Other machine learning algorithms, such as classification and regression tree classifiers (…",https://www.sciencedirect.com/science/article/pii/S0003682X16305254,"https://scholar.google.com/scholar?cites=5684299814673234470&as_sdt=2005&sciodt=0,5&hl=en"
94,-1,… 4: Dcl system using deep learning approaches for land-based or ship-based real-time recognition and localization of marine mammals-distributed processing and big …,7,"PJ Dugan, CW Clark, YA LeCun… - arXiv preprint arXiv …, 2016",arxiv.org,"… Detection-classification for passive acoustics is a data-mining strategy and our goals are 
aligned with best practices that appeal to the general data mining and machine learning …",https://arxiv.org/abs/1605.00982,"https://scholar.google.com/scholar?cites=15138955203765695941&as_sdt=2005&sciodt=0,5&hl=en"
95,-1,Classification of mysticete sounds using machine learning techniques,32,"XC Halkias, S Paris, H Glotin - The Journal of the Acoustical Society …, 2013",asa.scitation.org,"… but also because they provide an extension on the use of templates or kernels for extracting 
prototypical calls of marine mammals. 16. DK Mellinger and CW Clark, “ Recognizing …",https://asa.scitation.org/doi/abs/10.1121/1.4821203,"https://scholar.google.com/scholar?cites=11074707504362559408&as_sdt=2005&sciodt=0,5&hl=en"
96,-1,DCL System Using Deep Learning Approaches for Land-Based or Ship-Based Real Time Recognition and Localization of Marine Mammals,3,"PJ Dugan, CW Clark, YA LeCun, SM Van Parijs",2015 apps.dtic.mil,"… Detection-classification for passive acoustics is a data-mining strategy and our goals are 
aligned with best practices that appeal to the general data mining and machine learning …",https://apps.dtic.mil/sti/citations/AD1014344,"https://scholar.google.com/scholar?cites=10490241835057735165&as_sdt=2005&sciodt=0,5&hl=en"
97,-1,Evaluating changes in the marine soundscape of an offshore wind farm via the machine learning-based source separation,7,"TH Lin, HT Yang, JM Huang, CJ Yao… - 2019 IEEE …, 2019",ieeexplore.ieee.org,"… Besides, parts of broadband signals were also miss-recognized as echolocation clicks of 
marine mammals. Improper parameterization may lead to similar mistakes in other …",https://ieeexplore.ieee.org/abstract/document/8734295/,"https://scholar.google.com/scholar?cites=8417822301926726845&as_sdt=2005&sciodt=0,5&hl=en"
98,-1,Automating marine mammal detection in aerial images captured during wildlife surveys: a deep learning approach,47,"F Maire, LM Alvarez, A Hodgson - Australasian Joint Conference on …, 2015",Springer,"… In this paper, we present an efficient machine learning system for automating the detection 
of marine species in aerial imagery. The effectiveness of our approach can be credited to the …",https://link.springer.com/chapter/10.1007/978-3-319-26350-2_33,"https://scholar.google.com/scholar?cites=769268844197610260&as_sdt=2005&sciodt=0,5&hl=en"
99,-1,Marine mammal species classification using convolutional neural networks and a novel acoustic representation,20,"M Thomas, B Martin, K Kowarski, B Gaudet… - … on machine learning …, 2019",Springer,"… The necessary acoustic data for modelling marine mammal … a machine learning perspective, 
a DCS can be interpreted as a hierarchical model containing a binary classifier recognizing …",https://link.springer.com/chapter/10.1007/978-3-030-46133-1_18,"https://scholar.google.com/scholar?cites=13968293268395939064&as_sdt=2005&sciodt=0,5&hl=en"
100,-1,RoI detection and segmentation algorithms for marine mammals photo-identification,7,"D Pollicelli, M Coscarella, C Delrieux - Ecological Informatics, 2020",Elsevier,"… Traditional marine mammal photo-identification is based on recognizing the appearances 
of … In this work, we explore and develop a multi-criterion RoI detection for marine mammal …",https://www.sciencedirect.com/science/article/pii/S1574954119303486,"https://scholar.google.com/scholar?cites=9803263522758494138&as_sdt=2005&sciodt=0,5&hl=en"
101,-1,A source separation approach to enhancing marine mammal vocalizations,21,"MB Gur, C Niezrecki - The Journal of the Acoustical Society of …, 2009",asa.scitation.org,"… to avoid spatial aliasing, enhancing marine mammal vocalizations requires an array that … 
of adaptive signal processing algorithms that serve for retrieving the original signals emitted …",https://asa.scitation.org/doi/abs/10.1121/1.3257549,"https://scholar.google.com/scholar?cites=6606222096333361498&as_sdt=2005&sciodt=0,5&hl=en"
102,-1,"Icebreaker noise in Lancaster Sound, NWT, Canada: Implications for marine mammal behavior",60,"SE Cosens, LP Dueck - Marine Mammal Science, 1993",Wiley Online Library,"… The samples were processed with an Engineering Design signal processing software system 
called SIGNAL M. The acquisition sample rate was set at 15,038 Hz and acquisition buffer …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-7692.1993.tb00456.x,"https://scholar.google.com/scholar?cites=12842967040098144586&as_sdt=2005&sciodt=0,5&hl=en"
103,-1,Marine mammals classification using acoustic binary patterns,1,"M Nadir, SM Adnan, A Sumair… - Archives of Acoustics, 2020",acoustics.ippt.gov.pl,"… Marine mammal identification and classification for passive … an accurate analysis of marine 
mammal classification using acoustic … In this study, acoustic marine mammal classification is …",https://acoustics.ippt.gov.pl/index.php/aa/article/view/2625,"https://scholar.google.com/scholar?cites=17128343991825461691&as_sdt=2005&sciodt=0,5&hl=en"
104,-1,Automated detection and tracking of marine mammals: A novel sonar tool for monitoring effects of marine industry,16,"GD Hastie, GM Wu, S Moss, P Jepp… - … : Marine and …, 2019",Wiley Online Library,"… marine industries may pose acute risks to marine wildlife. For example, tidal turbines have 
the potential to injure or kill marine mammals … term data on marine mammal behaviour around …",https://onlinelibrary.wiley.com/doi/abs/10.1002/aqc.3103,"https://scholar.google.com/scholar?cites=10434978267708935826&as_sdt=2005&sciodt=0,5&hl=en"
105,-1,Automated model-based localization of marine mammals near Hawaii,16,"CO Tiemann, MB Porter… - MTS/IEEE Oceans 2001 …, 2001",ieeexplore.ieee.org,"… Passive acoustic methods of observing marine mammals have been of interest for many 
years, both in population estimates and behavioral studies [1-4]. The acoustic characteristics of …",https://ieeexplore.ieee.org/abstract/document/968038/,"https://scholar.google.com/scholar?cites=224625384156953803&as_sdt=2005&sciodt=0,5&hl=en"
106,-1,Generalized marine mammal detection based on improved band-limited processing,8,"BB Bougher, J Hood, J Theriault… - Proceedings of Meetings …, 2012",asa.scitation.org,"… Akoostix continues to experiment with flexible, low-processing-load marine mammal 
detection options suitable for implementation in both workstations and low-power embedded …",https://asa.scitation.org/doi/abs/10.1121/1.4773596,"https://scholar.google.com/scholar?cites=14779296662631537884&as_sdt=2005&sciodt=0,5&hl=en"
107,-1,Marine mammal auditory systems: a summary of audiometric and anatomical data and implications for underwater acoustic impacts,176,"DR Ketten - Polarforschung, 2004",epic.awi.de,"… processing, dominate their brain, and they appear to have faster auditory and signal processing 
capabilities than any other mammal… at least, use very high ultrasonic signals as a form of …",https://epic.awi.de/id/eprint/28516/1/Polarforsch2002_2-3_7.pdf,"https://scholar.google.com/scholar?cites=5305845570524868977&as_sdt=2005&sciodt=0,5&hl=en"
108,-1,Behavioral methodology in echolocation by marine mammals,57,"RJ Schusterman - Animal sonar systems, 1980",Springer,"… It seems that a signal detection approach would certainly further the understanding of 
signal processing in echolocating marine mammals by disentangling the effects of bias (eg …",https://link.springer.com/chapter/10.1007/978-1-4684-7254-7_2,"https://scholar.google.com/scholar?cites=8936706366082784380&as_sdt=2005&sciodt=0,5&hl=en"
109,-1,Performance metrics for marine mammal signal detection and classification,1,"JA Hildebrand, KE Frasier, TA Helble… - The Journal of the …, 2022",asa.scitation.org,"… detection of marine mammal species,” Sci. Rep. 10(1), 607. … studying automatic recognition 
of marine mammal sounds,” … marine mammal sounds, and areas for their future development. …",https://asa.scitation.org/doi/abs/10.1121/10.0009270,"https://scholar.google.com/scholar?cites=2731929276479161825&as_sdt=2005&sciodt=0,5&hl=en"
110,-1,Spectral detection and monitoring of marine mammals,19,"J Schoonmaker, T Wells, G Gilbert… - … (ISR) Systems and …, 2008",spiedigitallibrary.org,"… the Marine Mammal Protection Act. A testing program that actively seeks to avoid exposing 
marine mammals … marine mammal migrations and behaviors, investigate a wide collection of …",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/6946/694606/Spectral-detection-and-monitoring-of-marine-mammals/10.1117/12.777740.short,"https://scholar.google.com/scholar?cites=11059139435459853542&as_sdt=2005&sciodt=0,5&hl=en"
111,-1,finFindR: Automated recognition and identification of marine mammal dorsal fins using residual convolutional neural networks,,"JW Thompson, VH Zero, LH Schwacke… - Marine Mammal …, 2022",Wiley Online Library,"… Current photograph recognition methods have largely abandoned the use of … using 
machine learning methods. Image processing systems can now achieve human-level recognition …",https://onlinelibrary.wiley.com/doi/abs/10.1111/mms.12849,
112,-1,Evaluating changes in the marine soundscape of an offshore wind farm via the machine learning-based source separation,7,"TH Lin, HT Yang, JM Huang, CJ Yao… - 2019 IEEE …, 2019",ieeexplore.ieee.org,"… clicks of marine mammals according to their … of marine mammals (Figs. 9–10). Among the 
two recording stations, more transient fish calls and echolocation clicks of marine mammals …",https://ieeexplore.ieee.org/abstract/document/8734295/,"https://scholar.google.com/scholar?cites=8417822301926726845&as_sdt=2005&sciodt=0,5&hl=en"
113,-1,MobySound: A reference archive for studying automatic recognition of marine mammal sounds,78,"DK Mellinger, CW Clark - Applied Acoustics, 2006",Elsevier,"… recognition of marine mammal sounds. The archive enables researchers to have access 
to recorded sounds from a variety of marine … use different sound-recognition methods on a …",https://www.sciencedirect.com/science/article/pii/S0003682X06001356,"https://scholar.google.com/scholar?cites=4313400817026879215&as_sdt=2005&sciodt=0,5&hl=en"
114,-1,Classification of large acoustic datasets using machine learning and crowdsourcing: Application to whale calls,100,"L Shamir, C Yerby, R Simpson… - The Journal of the …, 2014",asa.scitation.org,"… “ A digital acoustic recording tag for measuring the response of wild marine mammals to … 
“ Pattern recognition software and techniques for biological image analysis,” PLoS Comput. …",https://asa.scitation.org/doi/abs/10.1121/1.4861348,"https://scholar.google.com/scholar?cites=5542588162581489878&as_sdt=2005&sciodt=0,5&hl=en"
115,-1,Seeing it all: evaluating supervised machine learning methods for the classification of diverse otariid behaviours,30,"MA Ladds, AP Thompson, DJ Slip, DP Hocking… - PloS one, 2016",journals.plos.org,"… Constructing activity budgets for marine animals when they are at sea and cannot be directly 
observed is challenging, but recent advances in bio-logging technology offer solutions to …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0166898,"https://scholar.google.com/scholar?cites=13063390613481673134&as_sdt=2005&sciodt=0,5&hl=en"
116,-1,DCL System Research Using Advanced Approaches for Land-based or Ship-based Real-Time Recognition and Localization of Marine Mammals,,"PJ Dugan, CW Clark, YA LeCun, SM Van Parijs",2012 apps.dtic.mil,"… For the purpose of this report, individual species were grouped together, whereby the 
machine learning algorithms were designed to filter out noise events. This work did not classify …",https://apps.dtic.mil/sti/citations/ADA572279,
117,-1,A convolutional neural network for automatic analysis of aerial imagery,28,"F Maire, L Mejias, A Hodgson - 2014 International Conference …, 2014",ieeexplore.ieee.org,"… of marine mammals in images taken from an aircraft (manned or unmanned). We introduce a 
machine learning … Despite successful uses of CNNs for face and character recognition there …",https://ieeexplore.ieee.org/abstract/document/7008084/,"https://scholar.google.com/scholar?cites=4404780857338997131&as_sdt=2005&sciodt=0,5&hl=en"
118,-1,Perspectives in machine learning for wildlife conservation,6,"D Tuia, B Kellenberger, S Beery, BR Costelloe… - Nature …, 2022",nature.com,"… animals to global densities. In this Perspective, we aim to build bridges across ecology and 
machine learning … Models trained this way can then be used to bring image recognition tasks …",https://www.nature.com/articles/s41467-022-27980-y,"https://scholar.google.com/scholar?cites=17698653344808029551&as_sdt=2005&sciodt=0,5&hl=en"
119,-1,Expanding NEON biodiversity surveys with new instrumentation and machine learning approaches,,"J Kitzes, R Blake, S Bombaci, M Chapman… - …, 2021",Wiley Online Library,"… data collection and machine learning models to process … , instrumentation, and machine 
learning at NEON sites. We then … large mammals, hydroacoustic and remote imagery for aquatic …",https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecs2.3795,
120,-1,Super machine learning: improving accuracy and reducing variance of behaviour classification from accelerometry,46,"MA Ladds, AP Thompson… - Animal …, 2017",animalbiotelemetry.biomedcentral …,"… the behaviour of these and other marine predators [22]. Marine animals are very difficult to 
… often not possible, but being large and semi-aquatic, otariids are ideal candidates for remote …",https://animalbiotelemetry.biomedcentral.com/articles/10.1186/s40317-017-0123-1,"https://scholar.google.com/scholar?cites=16182264881349514662&as_sdt=2005&sciodt=0,5&hl=en"
121,-1,A convolutional neural network for automatic analysis of aerial imagery,28,"F Maire, L Mejias, A Hodgson - 2014 International Conference …, 2014",ieeexplore.ieee.org,"… of marine mammals in images taken from an aircraft (manned or unmanned). We introduce a 
machine learning … Despite successful uses of CNNs for face and character recognition there …",https://ieeexplore.ieee.org/abstract/document/7008084/,"https://scholar.google.com/scholar?cites=4404780857338997131&as_sdt=2005&sciodt=0,5&hl=en"
122,-1,Expanding NEON biodiversity surveys with new instrumentation and machine learning approaches,,"J Kitzes, R Blake, S Bombaci, M Chapman… - …, 2021",Wiley Online Library,"… data collection and machine learning models to process … , instrumentation, and machine 
learning at NEON sites. We then … large mammals, hydroacoustic and remote imagery for aquatic …",https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecs2.3795,
123,-1,Super machine learning: improving accuracy and reducing variance of behaviour classification from accelerometry,46,"MA Ladds, AP Thompson… - Animal …, 2017",animalbiotelemetry.biomedcentral …,"… the behaviour of these and other marine predators [22]. Marine animals are very difficult to 
… often not possible, but being large and semi-aquatic, otariids are ideal candidates for remote …",https://animalbiotelemetry.biomedcentral.com/articles/10.1186/s40317-017-0123-1,"https://scholar.google.com/scholar?cites=16182264881349514662&as_sdt=2005&sciodt=0,5&hl=en"
124,-1,Acoustic Diversity Classification Using Machine Learning Techniques: Towards Automated Marine Big Data Analysis,,"E Hachicha Belghith, F Rioult… - International Journal on …, 2020",World Scientific,"… employs three machine learning types: (i) classic learning models … and support vector 
machine, (ii) deep learning using … recognition and localization of marine mammals — Machine …",https://www.worldscientific.com/doi/abs/10.1142/S0218213020600118,
125,-1,… Research Using Advanced Approaches for Land-based or Ship-based Real-Time Recognition and Localization of Marine Mammals-HPC System Implementation,,"PJ Dugan, CW Clark, YA LeCun… - arXiv preprint arXiv …, 2016",arxiv.org,"… For the purpose of this report, individual species were grouped together, whereby the 
machine learning algorithms were designed to filter out noise events. This work did not classify …",https://arxiv.org/abs/1605.00971,
126,-1,Monitoring of a nearshore small dolphin species using passive acoustic platforms and supervised machine learning techniques,18,"F Caruso, L Dong, M Lin, M Liu, Z Gong… - Frontiers in Marine …, 2020",frontiersin.org,"… approach for acquiring critical information about marine mammals, especially in areas where 
… A number of supervised machine learning algorithms were trained to automatically classify …",https://www.frontiersin.org/articles/10.3389/fmars.2020.00267/full,"https://scholar.google.com/scholar?cites=4368173915628645518&as_sdt=2005&sciodt=0,5&hl=en"
127,-1,A novel approach to real-time range estimation of underwater acoustic sources using supervised machine learning,9,"L Houégnigan, P Safari, C Nadeu… - OCEANS 2017 …, 2017",ieeexplore.ieee.org,"… marine fauna is being monitored, detection and range estimation of distant sources such as 
marine mammals … -express localization as a pattern recognition problem that is by no means …",https://ieeexplore.ieee.org/abstract/document/8084914/,"https://scholar.google.com/scholar?cites=12549688849914738507&as_sdt=2005&sciodt=0,5&hl=en"
128,-1,Image Recognition in Wildlife Applications,,"DR Magness - Machine Learning for Ecology and Sustainable Natural …, 2018",Springer,"… Marine biologists have a long history of using images to study marine mammals. For example, 
researchers began photographing humpback whale flukes in the 1960s to use variation in …",https://link.springer.com/chapter/10.1007/978-3-319-96978-7_14,
129,-1,Deep learning for marine species recognition,16,"L Xu, M Bennamoun, S An, F Sohel… - … of deep learning …, 2019",Springer,"… learning techniques in this area. We further compare the contemporary deep learning techniques 
with traditional machine learning … Unlike marine mammals and fish with clear contours, …",https://link.springer.com/chapter/10.1007/978-3-030-11479-4_7,"https://scholar.google.com/scholar?cites=4384474578053164340&as_sdt=2005&sciodt=0,5&hl=en"
130,-1,Multi Deep Convolution Network Model for Call Recognition of Marine Mammal and Its Parallel Training Method,,"H Yang, J He, Y Liu, J Li, X Yao - International Conference on Autonomous …, 2021",Springer,"… mammals. Hannay believe that the recognition of the calls of marine mammals can 
effectively judge the migration time and species distribution of marine mammals [1]. …",https://link.springer.com/chapter/10.1007/978-981-16-9492-9_206,
131,5,Bioacoustic Characteristics of Whistle Sounds and behaviour of male Indo-Pacific bottlenose dolphins (Tursiops aduncus) in Indonesia,9,"MZ Lubis, S Pujiyati, T Hestirianoto… - International Journal of …, 2016",researchgate.net,"Bioacoustics is the science that combines biology and acoustics and refers to the production of sound, dispersion and reception by/to animals and humans. This study used acoustic and …",https://www.researchgate.net/profile/Muhammad-Zainuddin-Lubis/publication/293174440_Bioacoustic_Characteristics_of_Whistle_Sounds_and_behaviour_of_male_Indo-Pacific_bottlenose_dolphins_Tursiops_aduncus_in_Indonesia/links/56b61c2f08ae3c1b79ad23dd/Bioacoustic-Characteristics-of-Whistle-Sounds-and-behaviour-of-male-Indo-Pacific-bottlenose-dolphins-Tursiops-aduncus-in-Indonesia.pdf,"https://scholar.google.com/scholar?cites=4022734942261681329&as_sdt=2005&sciodt=0,5&hl=en"
132,5,"Bioacoustic spectral whistle sound and behaviour of male dolphin bottle nose (Tursiops aduncus) at Safari Park Indonesia, Cisarua Bogor",7,"MZ Lubis, PD Wulandari, T Hestirianoto… - Journal of Marine …, 2016",academia.edu,"Whistle sound is generally used for echolocation purposes, while the sound of the blast-beat and whistles play a major role in internal and inter-group communication. The purpose of …",https://www.academia.edu/download/45513034/Spectral_bioacoustic_lubis.pdf,"https://scholar.google.com/scholar?cites=11251377013424580339&as_sdt=2005&sciodt=0,5&hl=en"
133,5,Produksi suara dan tingkah laku lumba-lumba jantan hidung botol (Tursiops aduncus) dengan metode bioakustik,2,"MZ Lubis - Jurnal Integrasi, 2016",jurnal.polibatam.ac.id,"Produksi suara merupakan bagian dari metode bioakustik, yaitu menggabungkan biologi dan akustik yang biasanya merujuk pada penelitian mengenai produksi suara, dispersi …",https://jurnal.polibatam.ac.id/index.php/JI/article/view/54,"https://scholar.google.com/scholar?cites=4044144967552400139&as_sdt=2005&sciodt=0,5&hl=en"
134,5,Effectiveness analysis of an IoT mechanism in support of monitoring Chinese white dolphins by simulation model,2,"QM Peng, L Hui, KM Wang, LC Chang - The Journal of Supercomputing, 2020",Springer,The population of the Chinese white dolphin is claimed to be critically endangered and is on the International Union for Conservation of Nature (IUCN) Red list. It is estimated that there …,https://link.springer.com/article/10.1007/s11227-018-2529-9,"https://scholar.google.com/scholar?cites=6565562591164865286&as_sdt=2005&sciodt=0,5&hl=en"
135,5,"SPECTRAL ANALYSIS WHISTLE, CLICK, DERUST SOUND OF DOLPHIN WITH BIO-ACOUSTIC METHOD",,"MZ Lubis, PD Wulandari",researchgate.net,"Signal processing is an enabling technology that encompasses the fundamental theory, applications, algorithms, and implementations of processing or transferring information …",https://www.researchgate.net/profile/Muhammad-Zainuddin-Lubis/publication/300267967_SPECTRAL_ANALYSIS_WHISTLE_CLICK_DERUST_SOUND_OF_DOLPHIN_WITH_BIO-ACOUSTIC_METHOD/links/570a000e08ae8883a1fa5ac8/SPECTRAL-ANALYSIS-WHISTLE-CLICK-DERUST-SOUND-OF-DOLPHIN-WITH-BIO-ACOUSTIC-METHOD.pdf,
136,5,Acoustic analysis of vocalization and the behavioral response associated to sound production of the nine banded armadillo Dasypus novemcinctus (Mammalia …,,"FR Costa, PPHAG Moura… - Papéis Avulsos de …, 2022",revistas.usp.br,"Although communication capabilities are displayed by many vertebrate groups, some repertoires are poorly known, such as the case of xenarthrans, particularly armadillos, for …",https://www.revistas.usp.br/paz/article/view/176020,
137,5,BEHAVIOUR AND ECHOLOCATION OF MALE INDO-PACIFIC BOTTLENOSE DOLPHINS,,MZ Lubis,researchgate.net,"Bottlenose dolphins, Tursiops truncatus and Tursiops aduncus, are the species of small cetacean most likely to be exposed to tourism (Samuels et al., 2003). Despite the global …",https://www.researchgate.net/profile/Muhammad-Zainuddin-Lubis/publication/292615749_BEHAVIOUR_AND_ECHOLOCATION_OF_MALE_INDO-PACIFIC_BOTTLENOSE_DOLPHINS/links/56b049a508ae9c1968b49777/BEHAVIOUR-AND-ECHOLOCATION-OF-MALE-INDO-PACIFIC-BOTTLENOSE-DOLPHINS.pdf,
138,5,Simulation analysis of the wild animal observation system,,"L Hui, KM Wang, YH Chen… - International Journal of …, 2020",inderscienceonline.com,"The Chinese white dolphin, along the west coast of Taiwan, is claimed as on the brink of distinction species. A top priority before entering the policy process of conservation is to …",https://www.inderscienceonline.com/doi/abs/10.1504/IJSHC.2020.111161,
139,5,Simulation Analysis of Information-Based Animal Observation System,,"KZ Weng - … : Theory, Technologies and Applications (FC 2018), 2019",books.google.com,"There are many animal species have extinct from the earth because of the behavior of human being, such as killing and the change of habitat environment due to climate change …",https://books.google.com/books?hl=en&lr=&id=cBWZDwAAQBAJ&oi=fnd&pg=PA64&ots=Osg85Qt3Zj&sig=4dIjJsLfeEDCkfhv4j6ZXg7-TNw,
140,5,SIGNAL PROCESSING WITH PASSIVE ACOUSTIC IN FISHERIES AND MARINE SCIENCE,,"MZ Lubis, PD Wulandari",researchgate.net,"Signal processing with passive acoustic in fisheries and marine science learn the sound frequency range of fish, the intensity of the sound amplitude, sound fluctuations, and shape …",https://www.researchgate.net/profile/Muhammad-Zainuddin-Lubis/publication/300168387_SIGNAL_PROCESSING_WITH_PASSIVE_ACOUSTIC_IN_FISHERIES_AND_MARINE_SCIENCE/links/5709d89d08aea66081358dfe/SIGNAL-PROCESSING-WITH-PASSIVE-ACOUSTIC-IN-FISHERIES-AND-MARINE-SCIENCE.pdf,
141,-1,Ocean of things: Affordable maritime sensors with scalable analysis,17,"J Waterston, J Rhea, S Peterson, L Bolick… - OCEANS 2019 …, 2019",ieeexplore.ieee.org,"… Cloud-based data analytics feature machine learning aimed at … Some examples of this 
potentially include recognizing rainfall… our understanding of marine mammal behavior in regional …",https://ieeexplore.ieee.org/abstract/document/8867398/,"https://scholar.google.com/scholar?cites=6456178575628759228&as_sdt=2005&sciodt=0,5&hl=en"
142,-1,Perspectives in machine learning for wildlife conservation,6,"D Tuia, B Kellenberger, S Beery, BR Costelloe… - Nature …, 2022",nature.com,"… c TRex, a new image-based tracking software, can track the movement and posture of 
hundreds of individually-recognized animals in real-time. Here the software has been used to …",https://www.nature.com/articles/s41467-022-27980-y,"https://scholar.google.com/scholar?cites=17698653344808029551&as_sdt=2005&sciodt=0,5&hl=en"
143,-1,Performance metrics for marine mammal signal detection and classification,1,"JA Hildebrand, KE Frasier, TA Helble… - The Journal of the …, 2022",asa.scitation.org,"… recognition of marine mammal sounds,” Appl. Acoust. 67(11-12), 1226–1242. … the marine 
mammal sounds and the background ocean noise, although unsupervised machine learning …",https://asa.scitation.org/doi/abs/10.1121/10.0009270,"https://scholar.google.com/scholar?cites=2731929276479161825&as_sdt=2005&sciodt=0,5&hl=en"
144,-1,Automatic detection of marine mammals using information entropy,47,"C Erbe, AR King - The Journal of the Acoustical Society of America, 2008",asa.scitation.org,"This article describes an automatic detector for marine mammal vocalizations. Even though 
there has been previous research on optimizing automatic detectors for specific calls or …",https://asa.scitation.org/doi/abs/10.1121/1.2982368,"https://scholar.google.com/scholar?cites=4799356757437464340&as_sdt=2005&sciodt=0,5&hl=en"
145,-1,Bioacoustical periodic pulse train signal detection and classification using spectrogram intensity binarization and energy projection,24,"M Popescu, PJ Dugan, M Pourhomayoun… - arXiv preprint arXiv …, 2013",arxiv.org,"… allows the exploration of marine mammal acoustic ecology at … Other machine learning 
algorithms, such as classification … Many of the ROI’s which are recognized by the detection stage …",https://arxiv.org/abs/1305.3250,"https://scholar.google.com/scholar?cites=678291338509124236&as_sdt=2005&sciodt=0,5&hl=en"
146,-1,Analysis of Residual Neural Networks for Marine Mammal Classification using Multi-channel Spectrograms,,DT Murphy,2021 scholarworks.uno.edu,"… In this study, we explore machine learning … on marine mammal vocalization classification 
as well as human, avian, and scene classification studies. Work in human speech recognition …",https://scholarworks.uno.edu/td/2936/,
147,-1,Development and application of a machine learning algorithm for classification of elasmobranch behaviour from accelerometry data,71,"LR Brewster, JJ Dale, TL Guttridge, SH Gruber… - Marine biology, 2018",Springer,"… If marine animals are to be observed in their natural environment, new techniques need to 
… Their application has become increasingly popular for use on animals occupying media that …",https://link.springer.com/article/10.1007/s00227-018-3318-y,"https://scholar.google.com/scholar?cites=16354043922320519704&as_sdt=2005&sciodt=0,5&hl=en"
148,-1,Detection and classification of baleen whale foraging calls combining pattern recognition and machine learning techniques,1,HC Huang,2016 apps.dtic.mil,"… Sources of broadband noise can be instrument self-noise, fishing equipment sound, air gun 
sound, and even other unidentified marine mammal vocalizations. Since these noises can …",https://apps.dtic.mil/sti/citations/AD1030992,"https://scholar.google.com/scholar?cites=13290275943849275806&as_sdt=2005&sciodt=0,5&hl=en"
149,-1,Automated human behavioral analysis framework using facial feature extraction and machine learning,2,"D Smirnov, S Banger, S Davis… - … on Signals, Systems …, 2013",ieeexplore.ieee.org,"… In this paper, we propose a framework capable of recognizing emotions of an … Marine 
environment Identify marine mammals emotions and improve cohabitation, health and marine …",https://ieeexplore.ieee.org/abstract/document/6810420/,"https://scholar.google.com/scholar?cites=7815526428263883064&as_sdt=2005&sciodt=0,5&hl=en"
150,-1,Wildlife and Marine Mammal Spatial Observatory: Observation and automated detection of Southern Right Whales in multispectral satellite imagery,,"L Houegnigan, ER Merino, E Vermeulen, J Block… - bioRxiv, 2022",biorxiv.org,"… Wildlife Marine Mammal Spatial Observatory that relies on computer vision and machine 
learning … For the purpose of our recognition task, the following 20 different deep neural network …",https://www.biorxiv.org/content/10.1101/2022.01.20.477141.abstract,
151,-1,Detection and classification of marine mammal sounds using AlexNet with transfer learning,5,"T Lu, B Han, F Yu - Ecological Informatics, 2021",Elsevier,"… Based on the above, AlexNet with transfer learning was employed in this study to … As most 
marine mammals rely on sound for communication, recognition and navigation, identifying and …",https://www.sciencedirect.com/science/article/pii/S1574954121000686,"https://scholar.google.com/scholar?cites=3834605373536802343&as_sdt=2005&sciodt=0,5&hl=en"
152,-1,A new Database for Underwater Sound Recognition using a Nonlinear Support Vector Machine,1,"M Sadeghi, H Gholamalinejad… - … Conference on Computing …, 2019",ieeexplore.ieee.org,"… on the species of the marine mammal. Marine animals use sound to obtain detailed … a 
very powerful tool for implementation of machine learning algorithms. SVM clustering has …",https://ieeexplore.ieee.org/abstract/document/8941854/,"https://scholar.google.com/scholar?cites=10187746787074339763&as_sdt=2005&sciodt=0,5&hl=en"
153,-1,Acoustic Detection and Recognition of Dolphins using Swarm Intelligence Neural Networks,,"J Wu, M Khishe, M Mohammadi, SHT Karim… - Applied Ocean …, 2021",Elsevier,"… Detecting and recognizing marine mammals have found … Meanwhile, the emphasis on 
applying machine learning and … In this paper, the marine mammal was classified by cepstrum-…",https://www.sciencedirect.com/science/article/pii/S0141118721003096,
154,-1,DOCC10: Open access dataset of marine mammal transient studies and end-to-end CNN classification,14,"M Ferrari, H Glotin, R Marxer… - 2020 International Joint …, 2020",ieeexplore.ieee.org,"… bioacoustics datasets for machine learning and will evidence the … learning for image 
recognition,” in Proceedings of the IEEE conference on computer vision and pattern recognition, …",https://ieeexplore.ieee.org/abstract/document/9207085/,"https://scholar.google.com/scholar?cites=156535590865753079&as_sdt=2005&sciodt=0,5&hl=en"
