id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
11,-1,La lutte des classes enfermée dans la question fiscale,,"B Lemoine - Revue française de socio-Economie, 2020",cairn.info,"Université Paris-Dauphine UMR IRISSO benjamin. lemoine@ dauphine. psl. eu de services 
publics2. Sans céder à la facilité d’une explication par la méconnaissance ou la mauvaise …",https://www.cairn.info/revue-francaise-de-socio-economie-2020-1-page-211.htm,
12,-1,La Lutte des classes n'est plus ce qu'elle était,2,"M Kail - L'Homme et la société, 1996",persee.fr,"Economic determinism must no longer be analyzed as ideology; it has become the dominant 
mode of socialization. There is such an amalgam between assumption and reality within …",https://www.persee.fr/doc/homso_0018-4306_1996_num_121_3_2854,"https://scholar.google.com/scholar?cites=9989001335082492473&as_sdt=2005&sciodt=0,5&hl=en"
13,-1,Lutte de classes et conscience juridique dans la pensée de Sorel,2,"S Sand - Esprit, 1983",JSTOR,"Lorsque écrits de Sorel, publié de façon mutilée en 1928', il releva l'apparente contradiction 
consistant pour Sorel à louer Proudhon en tant qu'«admirable prototype de nos paysans et …",https://www.jstor.org/stable/45105623,"https://scholar.google.com/scholar?cites=18163782039062134272&as_sdt=2005&sciodt=0,5&hl=en"
14,-1,La lutte des classes hors sol?,1,"JM Harribey - À propos du prétendu économisme de Marx …, 2009",harribey.u-bordeaux.fr,"«Des idées ne peuvent jamais mener au-delà d’un ancien ordre du monde, elles peuvent 
seulement mener au-delà des idées de l’ancien ordre du monde. Des idées ne peuvent …",http://harribey.u-bordeaux.fr/travaux/valeur/castoriadis-debat.pdf,"https://scholar.google.com/scholar?cites=15034171414518255816&as_sdt=2005&sciodt=0,5&hl=en"
15,-1,Revenu Inegal et Lutte des Classes: L'Angle Positif,2,"R Roll, JR Talbott - FINECO Journal",fsa.ulaval.ca,"Les auteurs étudient la disparité du revenu dans 113 pays durant les années 90. Ils trouvent 
que le quintile pauvre d’un pays dispose, en moyenne, de dix fois moins de revenu que le …",http://www.fsa.ulaval.ca/fineco/volume15/rollertalbot.pdf,"https://scholar.google.com/scholar?cites=17960815404375329223&as_sdt=2005&sciodt=0,5&hl=en"
16,-1,La lutte de classes et les dépossédés,,"BD Palmer, JM Buée - Actuel Marx, 2015",cairn.info,"Comment comprendre, historiquement, la classe ouvrière et ce qui est sans doute son 
entreprise la plus significative sur le plan social, la lutte de classes? Il faut envisager une …",https://www.cairn.info/revue-actuel-marx-2015-2-page-28.htm,
17,-1,Politique du logement et lutte de classes au Chili (1970‐75),2,"PGP Allend, RC Price","1977,Wiley Online Library","… et de l’organisation populaire dont nous avons parle, s’expriment en tant que conjoncture 
au niveau de la lutte politique des classes. La lutte politique sur le front de la construction …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-2427.1977.tb00727.x,"https://scholar.google.com/scholar?cites=18355735092941656213&as_sdt=2005&sciodt=0,5&hl=en"
18,-1,La lutte des classes en France (1848-1850): le XVIII brumaire de Louis Bonaparte,3,K Marx,"1900,bibdig.biblioteca.unesp.br","""A obra aqui intitulada La lutte des classes en France (1848-1850) - Le XVIII Brumaire de 
Louis Bonaparte [A luta de classes na França (1848-1850) - O 18 de brumário de Louis …",https://bibdig.biblioteca.unesp.br/handle/10/6793,"https://scholar.google.com/scholar?cites=15136172304490505814&as_sdt=2005&sciodt=0,5&hl=en"
19,-1,Un moment méconnu de l'historiographie: l'introduction et la diffusion en France de l'ouvrage de Karl Kautsky. La lutte des classes en France en 1789,3,"JN Ducange - Annales historiques de la Révolution …, 2008",journals.openedition.org,"On évoque rarement qu’au moment même de la publication de l’Histoire socialiste de la 
Révolution française de Jean Jaurès fut traduite en 1901 en français une petite brochure de …",https://journals.openedition.org/ahrf/10929,"https://scholar.google.com/scholar?cites=16589719221680223102&as_sdt=2005&sciodt=0,5&hl=en"
20,-1,Quelques remarques à propos de la lutte des classes dans l'idéologie,1,"P Riboulet - L'Homme et la société, 1975",persee.fr,"La question de l'idéologie soulève les plus grandes difficultés.* La multitude d'acceptions 
données à ce terme entretient une confusion permanente propice aux discours contradictoires…",https://www.persee.fr/doc/homso_0018-4306_1975_num_35_1_1578,"https://scholar.google.com/scholar?cites=8337178921954320372&as_sdt=2005&sciodt=0,5&hl=en"
21,-1,De la lutte des classes à la lutte des places,399,M Lussault,"2009,journaldumauss.net","Dans cet ouvrage, Michel Lussault poursuit son projet, développé dans ses grands traits 
dans Lhomme spatial. La construction sociale de lespace humain paru en 2007, de …",http://www.journaldumauss.net/IMG/article_PDF/article_619.pdf,"https://scholar.google.com/scholar?cites=12221723010210943552&as_sdt=2005&sciodt=0,5&hl=en"
22,-1,Histoire de l'art et lutte des classes,50,N Hadjinicolaou,"1973,books.google.com","… Autrement dit, l’histoire de la production d’images de toute la société jusqu’à nos jours est-elle 
une histoire particulière de l’histoire générale des luttes de classes ? Pour mieux préciser : si nous …",https://books.google.com/books?hl=en&lr=&id=N9rsDwAAQBAJ&oi=fnd&pg=PT2&dq=lutte+des+classes&ots=7_0cM0o_VD&sig=NHAq778JPDw0H6biZ1Rgw-1i-jY,"https://scholar.google.com/scholar?cites=4611809003197316652&as_sdt=2005&sciodt=0,5&hl=en"
23,-1,entre pragmatisme et lutte de classes (1945-1955),19,"G Brucy - Travail et emploi, 2001",travail-emploi.gouv.fr,"L'impression générale qui ressort de l'ensemble des travaux qui ont été consacrés aux rapports 
de la CGT et de la formation des adultes, est que cette question n'a jamais véritablement …",https://travail-emploi.gouv.fr/publications/Revue_Travail-et-Emploi/pdf/86_1435.pdf,"https://scholar.google.com/scholar?cites=11983960858554168549&as_sdt=2005&sciodt=0,5&hl=en"
24,-1,"Lutte de clans, lutte de classes: Chermignon, la politique au village",27,U Windisch,"1986,books.google.com","… La lutte politique entre ces clans politico-familiaux (leur nature exacte est à déterminer) ne 
correspond cependant pas à un antagonisme entre catégories ou classes sociales opposées. …",https://books.google.com/books?hl=en&lr=&id=VoatrBXWBEIC&oi=fnd&pg=PA9&dq=lutte+des+classes&ots=Y2QA6B6PLe&sig=ooknZZ0r3AWFjccE3KHirhW7e78,"https://scholar.google.com/scholar?cites=5316021350199461924&as_sdt=2005&sciodt=0,5&hl=en"
25,-1,Lutte de classes et devalorisation du capital: Contribution a la critique de revisionnisme,38,AD Magaline,"1975,books.google.com","… L’examen des thèses révisionnistes relatives à la “ révolution scientifique et technique ” et, 
d’une manière plus générale, à l’articulation de la lutte de classes, de la transformation des …",https://books.google.com/books?hl=en&lr=&id=O9rsDwAAQBAJ&oi=fnd&pg=PT2&dq=lutte+des+classes&ots=f99e7C4zYC&sig=rGOsUcP_a2R0O-7o-_swSL5bn-Y,"https://scholar.google.com/scholar?cites=7396560843302773171&as_sdt=2005&sciodt=0,5&hl=en"
26,-1,Lutte de classes et d'influence,9,"C Bertho-Lavenir - Les Cahiers de médiologie, 1996",cairn.info,"… La lutte sera inégale entre les promoteurs de la bicyclette, puis de l’automobile, appartenant 
aux classes dirigeantes du pays, rapidement soutenus par une industrie en pleine …",https://www.cairn.info/revue-les-cahiers-de-mediologie-1996-2-page-131.htm,"https://scholar.google.com/scholar?cites=535649744572324287&as_sdt=2005&sciodt=0,5&hl=en"
27,-1,Aspects de la lutte des classes en 1848: le recrutement de la garde nationale mobile,26,"P Caspard - Revue historique, 1974",JSTOR,"La garde nationale mobile a été créée par deux décrets du gouverne-ment provisoire en 
date des 25 et 26 février 18481. Que l'on hésite à attribuer la paternité de cette institution à …",https://www.jstor.org/stable/40952177,"https://scholar.google.com/scholar?cites=3151116569167542987&as_sdt=2005&sciodt=0,5&hl=en"
28,-1,Justice sociale ou lutte des classes?,9,"M Fleurbaey - Mouvements, 2003",cairn.info,"Il existe une apparence d’antinomie entre la tradition marxiste et les théories de la justice 
sociale. Alors que la tradition marxiste concentre son attention sur la dynamique sociale et l’…",https://www.cairn.info/revue-mouvements-2003-2-page-48.htm,"https://scholar.google.com/scholar?cites=15776172553267990514&as_sdt=2005&sciodt=0,5&hl=en"
29,-1,Auguste Comte et la lutte des classes,9,"R Paula-Lopes - Les Études philosophiques, 1974",JSTOR,"Contrairement? une l? gende tenace, M. Paula Lopes montre que Comte n'a nul lement ignor? 
les antagonismes sociaux et historiques. Mais s' il a bross? le tableau le plus complet de l…",https://www.jstor.org/stable/20846635,"https://scholar.google.com/scholar?cites=2153309486028945832&as_sdt=2005&sciodt=0,5&hl=en"
30,-1,La nouvelle lutte des classes: Les vraies causes des réfugiés et du terrorisme,12,S Zizek,"2016,books.google.com","… d’une nouvelle lutte des classes. C’est pourquoi nous devons impérativement défendre les 
valeurs européennes, qui sont les seules à même de lutter contre les causes économiques …",https://books.google.com/books?hl=en&lr=&id=tUcLDAAAQBAJ&oi=fnd&pg=PT4&dq=lutte+des+classes&ots=RSczhljxkC&sig=6xgHr97OvpWzQhzNR3uTIfmkePs,"https://scholar.google.com/scholar?cites=11373357590042771130&as_sdt=2005&sciodt=0,5&hl=en"
31,-1,Lutte de classes et devalorisation du capital: Contribution a la critique de revisionnisme,38,AD Magaline,"1975,FeniXX",,,"https://scholar.google.com/scholar?cites=7396560843302773171&as_sdt=2005&sciodt=0,5&hl=en"
32,-1,La lutte des classes en France en 1789,7,K Kautsky,"1901,G. Jacques & cie.",,,"https://scholar.google.com/scholar?cites=14424024690684999922&as_sdt=2005&sciodt=0,5&hl=en"
33,-1,La lutte des classes,3,É Cheysson,"1893,books.google.com","Il n'est bruit en ce moment que de «lutte des classes.» C'est le mot d'ordre des réunions 
publiques, et de cette Bourse du travail, qui vient de tant faire parler d'elle. D'après un des …",https://books.google.com/books?hl=en&lr=&id=ok9WtGVvkMwC&oi=fnd&pg=PA473&dq=lutte+des+classes&ots=AifjbOjFIq&sig=8e_gXH2K5j6OeUxk1u7XPJTkdkI,"https://scholar.google.com/scholar?cites=5024398561083019844&as_sdt=2005&sciodt=0,5&hl=en"
34,-1,Syndicats et lutte de classes: Questions d'aujourd'hui,16,H Krasucki,"1969,FeniXX",,,"https://scholar.google.com/scholar?cites=10658735105617080067&as_sdt=2005&sciodt=0,5&hl=en"
35,-1,Lutte de classes en France,3,"S Halimi, P Rimbert - Le monde diplomatique, 2019",gastonballiot.fr,"Au mouvement des «gilets jaunes» le chef de l’État français a répondu en lançant un «grand 
débat national». Ce genre d’exercice postule que les conflits sociaux s’ expliquent par des …",https://www.gastonballiot.fr/wp-content/uploads/2019/02/DiploFev19LuttesClasses.pdf,"https://scholar.google.com/scholar?cites=5715740011209338517&as_sdt=2005&sciodt=0,5&hl=en"
36,-1,Remarques sur la lutte des classes au Pérou pendant la guerre du Pacifique,17,"H Favre - Bulletin de l'Institut Français d'Études Andines, 1990",persee.fr,"L'article traite des conflits que l'invasion chilienne provoque au niveau national, régional et 
local dans la société péruvienne. Plus particulièrement, il étudie le processus de mobilisation …",https://www.persee.fr/doc/bifea_0303-7495_1990_num_19_2_1014,"https://scholar.google.com/scholar?cites=10301453313668496280&as_sdt=2005&sciodt=0,5&hl=en"
37,-1,Religion et lutte des classes en Amérique Latine,10,"F Houtart - Social Compass, 1979",journals.sagepub.com,"The class analyses of the Latin American societies have not paid much attention to religion. 
It is however a fundamental aspect of popular culture. And in the peripheral-capitalist social …",https://journals.sagepub.com/doi/abs/10.1177/003776867902600202,"https://scholar.google.com/scholar?cites=3177329415324309010&as_sdt=2005&sciodt=0,5&hl=en"
38,-1,"Jeunes des villes, jeunes des champs: la lutte des classes n'est pas finie",5,"S Berlioux, J Fourquet, J Peltier - Fondation Jean Jaurès, 2019",pos-occitanie.fr,"Afin d’objectiver une situation encore peu connue, Chemins d’avenirs, la Fondation Jean-Jaurès 
et l’Ifop ont interrogé les jeunes Français de 17 à 23 ans sur leurs choix d’orientation et …",https://pos-occitanie.fr/files/pdocument/public/r1092_19_jeunes-des-villes-jeunes-des-champs-la-lutte-des-classes-n-est-pas-finie.pdf,"https://scholar.google.com/scholar?cites=7631181184692595681&as_sdt=2005&sciodt=0,5&hl=en"
39,-1,"L'écologie, combien de divisions?‎: la lutte des classes au vingt et unième siècle",6,"F Flipo, C Pilichowski","2015,hal.archives-ouvertes.fr","L'écologie d'aujourd'hui est plurielle. Mais quels sont les véritables clivages qui se cachent 
derrière la valse des étiquettes, entre décroissance, écosocialisme, buen vivir, croissance …",https://hal.archives-ouvertes.fr/hal-01250309/,"https://scholar.google.com/scholar?cites=15378048834909626890&as_sdt=2005&sciodt=0,5&hl=en"
40,-1,Ethnicité et lutte de classes,21,"B Bernier, M Elbaz, G Lavigne","2008,scholar.archive.org","… Ce courant n'est cependant pas uniforme, car la lutte des classes y est présentée comme … 
une analyse qui adopte comme principe de base la lutte des classes dans le capitalisme. …",https://scholar.archive.org/work/zkh7voxlfnerjp5qxvb5f7lq34/access/wayback/http://classiques.uqac.ca/contemporains/bernier_bernard/ethnicite_lutte_de_classe/ethnicite_lutte_de_classe.pdf,"https://scholar.google.com/scholar?cites=13540923601168500758&as_sdt=2005&sciodt=0,5&hl=en"
41,-1,Les gilets jaunes ou le retour de la lutte des classes,1,L Rouban,"2019,hal.archives-ouvertes.fr","Le soutien au mouvement des gilets jaunes est essentiellement le fait des catégories 
populaires et moyennes alors que son rejet caractérise plus particulièrement les catégories …",https://hal.archives-ouvertes.fr/hal-03457753/,"https://scholar.google.com/scholar?cites=13278264538110521162&as_sdt=2005&sciodt=0,5&hl=en"
42,-1,Lutte de classes et État national social,2,"R Gallissot - L'Homme et la société, 1995",persee.fr,"The class struggle is mediated by the national state and virtually disappears, except for the 
consciousness of dominant and directing classes. Social struggles are politicized within the …",https://www.persee.fr/doc/homso_0018-4306_1995_num_117_3_2804,"https://scholar.google.com/scholar?cites=11428354684013444992&as_sdt=2005&sciodt=0,5&hl=en"
43,-1,«De la lutte des classes à la lutte des lieux». Le «projet local» d'Alberto Magnaghi et la renovatio urbanis de Bernardo Secchi,3,"O Mongin - Esprit (1940-), 2005",JSTOR,"… Sur ce territoire local, celui où la lutte des lieux remplace la lutte des classes, peut surgir … 
également à une lutte pour les lieux qui est aussi une lutte des lieux et une lutte entre les …",https://www.jstor.org/stable/24470116,"https://scholar.google.com/scholar?cites=6214557612204003551&as_sdt=2005&sciodt=0,5&hl=en"
44,-1,IV. L'évolution du concept de la lutte des classes dans la pensée de Marx,3,"M Henry - Epimethee, 2004",cairn.info,"… Aussi bien n’avons-nous pas à parler des classes mais de leur relation, de leur lutte. … Dans 
les œuvres de la maturité la lutte des classes, la relation de la bourgeoisie et du prolétariat, …",https://www.cairn.info/load_pdf.php?ID_ARTICLE=PUF_HENRY_2004_03_0105&download=1&from-feuilleteur=1,"https://scholar.google.com/scholar?cites=11777464659093981759&as_sdt=2005&sciodt=0,5&hl=en"
45,-1,«Amour» et «lutte des classes» dans les années trente,2,"M Delhez - Revue philosophique de Louvain, 2002",JSTOR,"… temps, à savoir à l'idée de «lutte» que reprennent en choeur toutes ces théories. Si nous 
nous bornons dans ce présent travail au concept de «lutte des classes», ceci n'aura de sens, …",https://www.jstor.org/stable/26341838,"https://scholar.google.com/scholar?cites=17079046787865544044&as_sdt=2005&sciodt=0,5&hl=en"
46,-1,"L'organisation du travail, enjeu de la lutte de classes",2,H David,"2004,scholar.archive.org","… En se centrant uniquement sur les multiples processus de domination de classe, les 
tenants de ce courant ont totalement évacué le processus central de l'histoire - et donc le …",https://scholar.archive.org/work/kp6nm2oecncalh3rwx2km3yf6q/access/wayback/http://classiques.uqac.ca/contemporains/david_helene/organisation_du_travail/organisation_du_travail.pdf,"https://scholar.google.com/scholar?cites=2326063275419716361&as_sdt=2005&sciodt=0,5&hl=en"
47,-1,"lutte de classes, année zéro",1,"P Zaoui - Vacarme, 2007",cairn.info,"… que le concept de «lutte de classes» était un concept … finale des classes dominées: soit 
réduire la lutte de classes à … Althusser); soit oublier les classes et se concentrer sur les …",https://www.cairn.info/revue-vacarme-2007-4-page-81.htm,"https://scholar.google.com/scholar?cites=12479131974423526359&as_sdt=2005&sciodt=0,5&hl=en"
48,-1,Le paritarisme contre la lutte des classes,,"B Jung - Pour une histoire plurielle du paritarisme, 2021",cairn.info,"Dans une circulaire remarquée du 14 mars 1910, René Viviani, premier locataire depuis 
1906 du ministère du Travail et de la Prévoyance sociale (MTPS), se désole des résultats des …",https://www.cairn.info/load_pdf.php?ID_ARTICLE=AEHSS_MACHU_2021_01_0167&download=1&from-feuilleteur=1,
49,-1,La Théorie de la lutte des classes à la veille de la Révolution Française,2,"R Picard - Revue d'économie politique, 1911",JSTOR,"… dans quelle mesure les notions de classes et de lutte de classes, telles qu'elles se … état, 
l'existence de classes différenciées au point de vue économique. Le terme de classes, dans le …",https://www.jstor.org/stable/24681940,"https://scholar.google.com/scholar?cites=3700176095381156834&as_sdt=2005&sciodt=0,5&hl=en"
50,-1,Le fétiche de la lutte des classes. Thèses pour la démythologisation du marxisme,,"R Kurz, E Lohoff","2021,journals.openedition.org","… classes sociales. La classe, l’intérêt de classe, la lutte des classes, lhistoire de la lutte des 
classes … déduction systématique des classes, cette position révèle que les classes sont en fin …",https://journals.openedition.org/lectures/52403,
51,5,Les classes moyennes sont-elles perdantes ou gagnantes dans la redistribution socio-fiscale?,,"J Muller - Cahier de recherche NC297, 2012",credoc.fr,"As one may have heard from hearsay, middle classes often appear as “the forgotten category” of the welfare state. But are they really disadvantaged by the social assistance …",https://www.credoc.fr/download/pdf/Rech/C297.pdf,
52,5,La France EST la solution,,F Salat-Baroux,"2016,Plon",,,
53,7,Les palimpsestes de Marx,5,"J Lamy - Ecologie politique, 2016",cairn.info,"Cet article traite de l'émergence d'une sociologie marxiste de l'environnement aux États-Unis. Par-delà une grande variété de courants, des sociologues comme John Bellamy …",https://www.cairn.info/revue-ecologie-et-politique-2016-2-page-149.htm,"https://scholar.google.com/scholar?cites=6312981728826550118&as_sdt=2005&sciodt=0,5&hl=en"
54,7,Analyse théorique et comparative du système juridique russe,,M Zakharova,"2017,theses.fr","Résumé Les représentants de la science juridique contemporaine ont maintes fois énoncé, depuis leurs chaires et dans les pages des publications scientifiques, le problème de la …",https://www.theses.fr/2017BORD0695,
55,3,Movimentos sociais e lutas pela moradia,430,MGM Gohn,"1991,books.google.com",Este livro é fruto de quinze anos de trabalho sobre a temática dos movimentos sociais urbanos e dá continuida-de a pesquisas anteriores sobre as Associações de Morado-res as …,https://books.google.com/books?hl=en&lr=&id=UHv-LwDxA7AC&oi=fnd&pg=PA5&ots=kN0EkFHdWL&sig=gQxFTbbY5VcDK_DzBT0QKJxcVDk,"https://scholar.google.com/scholar?cites=16263404511688138664&as_sdt=2005&sciodt=0,5&hl=en"
56,3,2 Can housing policy be an object of research? A stimulating comparative study of British and French housing policy,9,C Topalov,"1979,Wiley Online Library",446 Book rcvieiils make a comparative analysis of the totality of housing policies in Britain and France since the second world war. The enterprise is a major one. Several research …,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-2427.1979.tb00800.x,"https://scholar.google.com/scholar?cites=11362277522819743032&as_sdt=2005&sciodt=0,5&hl=en"
57,3,Abordagens recentes da pobreza urbana,5,"MAA SOUZA - Mercator (Fortaleza), 2018",SciELO Brasil,"Este artigo reúne, segundo distintas abordagens, os estudos que contribuem para o debate recente sobre a pobreza urbana, sem pretender esgotá-los. Inicia com a construção do …",https://www.scielo.br/j/mercator/a/m4VjpS5dKKHqVSkSFgpHc4R/abstract/?lang=pt,"https://scholar.google.com/scholar?cites=17574322290850519812&as_sdt=2005&sciodt=0,5&hl=en"
58,3,The Making of a Brazilian Industrial City: The Experience of Contagem,2,C Albano,"1980,search.proquest.com",Abstract In 1941 the Government of Minas Gerais established the first planned industrial district of Brazil in Contagem. This study will try to show how the trans-formations in the …,https://search.proquest.com/openview/676ad4c30f5f7697583406512da45dfd/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=8419443701407138219&as_sdt=2005&sciodt=0,5&hl=en"
59,3,Jeunes en transit: l'aventure ambiguë des foyers de jeunes travailleurs,7,"O Galland, MV Louis","1984,FeniXX",,,"https://scholar.google.com/scholar?cites=218686286413461287&as_sdt=2005&sciodt=0,5&hl=en"
60,3,RECENT APPROACHES OF URBAN POVERTY,,"MAA SOUZA - Mercator (Fortaleza), 2018",SciELO Brasil,"This article brings together, according to different approaches, the studies that contribute to the recent debate on urban poverty, without intending to exhaust them. It begins with an …",https://www.scielo.br/j/mercator/a/m4VjpS5dKKHqVSkSFgpHc4R/abstract/?lang=en,
61,4,Chypre: géopolitique et minorités,4,"N Kazarian - Chypre, 2012",torrossa.com,"Chypre Page 1 Nicolas Kazarian Chypre Géopolitique et minorités 15/10/12 20:45 Page 2 Content 
accessed b y IP address 192.168.10.4 on 2021/08/09 Page 3 Content accessed b y IP address …",https://www.torrossa.com/gs/resourceProxy?an=4868308&publisher=FZ2990,"https://scholar.google.com/scholar?cites=15982731910846124654&as_sdt=2005&sciodt=0,5&hl=en"
62,4,Der Europäische Minderheitenbegriff Entwicklung und Wirkung. Teil 1,4,"A Künnecke - Jurisprudencija, 2013",ceeol.com,"In Europe, more than 330 ethnic groups with altogether more than 100 million members exist. Almost all European countries host minorities on their national territory. But until now …",https://www.ceeol.com/search/article-detail?id=130631,"https://scholar.google.com/scholar?cites=7350788845170642901&as_sdt=2005&sciodt=0,5&hl=en"
63,1,The concept of class in French culture prior to the revolution,22,"DL Clouatre - Journal of the History of Ideas, 1984",JSTOR,"Introduction.-In modern French thought, as in European thought in general, it is now commonplace to apply the term classe to describe a way of ordering society and to describe …",https://www.jstor.org/stable/2709289,"https://scholar.google.com/scholar?cites=18225271250339688432&as_sdt=2005&sciodt=0,5&hl=en"
64,1,"Marx, the French Revolution, and the Spectre of the Bourgeoisie",14,"H Heller - Science & society, 2010",Guilford Press,"Seeking to deny the bourgeois and capitalist nature of the French Revolution, revisionist scholars have argued that the bourgeoisie did not exist as a class-in-itself or for-itself. The …",https://guilfordjournals.com/doi/abs/10.1521/siso.2010.74.2.184,"https://scholar.google.com/scholar?cites=16878184048500371270&as_sdt=2005&sciodt=0,5&hl=en"
65,1,"Мир-система Модерна. Том III. Вторая эпоха великой экспансии капиталистического мира-экономики, 1730–1840-е годы",14,И Валлерстайн,"2022,books.google.com",Основные темы третьего тома капитального труда Иммануила Валлерстайна «Мир-система Модерна»–критика понятий «промышленная революция» и «буржуазная …,https://books.google.com/books?hl=en&lr=&id=nb00DwAAQBAJ&oi=fnd&pg=PT9&ots=sk-RSwVboY&sig=ZxJ6msLw_Uw2Gi7nap0BsYq70iA,"https://scholar.google.com/scholar?cites=898595267989734148&as_sdt=2005&sciodt=0,5&hl=en"
66,1,LES CLASSES MOYENNES: ESSAI DE BIBLIOGRAPHIE CRITIQUE D'UNE DÉFINITION (Suite),1,"L Moulin, L Aerts - Revue d'histoire économique et sociale, 1954",JSTOR,"Qu'on le veuille ou non, c'est la conception classiste de K. Marx qui donne aujourd'hui le ton à une grande partie de la sociologie, c'est l'idée marxienne de la lutte des classes qui …",https://www.jstor.org/stable/24072009,"https://scholar.google.com/scholar?cites=17688848684459723333&as_sdt=2005&sciodt=0,5&hl=en"
